customer_id,connected_banks,total_balance,total_loans,total_credit_card_balance,total_bnpl_balance,total_monthly_commitments,total_income,debt_to_income_ratio,credit_utilization,financial_stability_score,default_probability,risk_level,recommendation,explainable_reason
CUS006259,5,2856822.66,2628417.76,0.0,0.0,54758.7,54740.0,1.0003,0.0,73.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS006260,4,1901978.88,0.0,0.0,0.0,0.0,29167.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006261,2,425404.22,51836.99,13880.38,29.23,2351.47,23979.0,0.0981,0.193,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006262,5,949751.1,316595.95,0.0,0.0,5653.5,13753.0,0.4111,0.0,91.0,0.12,Low,Approve,Multiple Active Loans
CUS006263,1,6228.93,0.0,0.0,0.0,0.0,6113.0,0.0,0.0,80.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS006264,1,43209.01,0.0,0.0,0.0,0.0,21044.0,0.0,0.0,95.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006265,4,1061373.95,0.0,0.0,3690.18,69.79,19335.0,0.0036,0.0,100.0,0.1,Low,Approve,High BNPL Exposure
CUS006266,1,53666.0,1394825.93,0.0,0.0,55156.33,22556.0,2.4453,0.0,60.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS006267,3,440520.51,0.0,0.0,0.0,0.0,14739.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006268,1,149725.53,2721525.82,4829.9,489.34,48794.04,44105.0,1.1063,0.0365,70.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS006269,1,207900.99,135742.99,7351.07,953.15,4770.83,25582.0,0.1865,0.0958,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006270,1,59431.79,0.0,0.0,1913.03,204.71,12138.0,0.0169,0.0,98.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006271,1,492316.08,0.0,0.0,3517.51,75.96,25367.0,0.003,0.0,100.0,0.1,Low,Approve,High BNPL Exposure
CUS006272,3,374777.79,0.0,0.0,2544.57,104.79,5762.0,0.0182,0.0,93.0,0.1,Low,Approve,High BNPL Exposure
CUS006273,5,603106.95,0.0,0.0,0.0,0.0,13130.0,0.0,0.0,,0.05,Low,Approve,Excellent Repayment Capacity
CUS006274,1,328718.69,78456.32,0.0,0.0,5230.42,19210.0,0.2723,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006275,3,875906.29,96299.79,60624.43,0.0,4473.28,26523.0,0.1687,0.7619,100.0,0.05,Low,Approve,High Credit Card Utilization
CUS006276,2,167360.48,0.0,0.0,0.0,0.0,32583.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006277,3,601651.44,733221.02,0.0,0.0,20949.17,12323.0,1.7,0.0,66.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS006278,4,586876.05,268513.08,0.0,0.0,9944.93,14078.0,0.7064,0.0,76.0,0.3,Medium,Manual Review,High Debt-to-Income Ratio | Multiple Active Loans
CUS006279,4,1726119.41,0.0,0.0,62.91,1.23,26355.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006280,1,1455081.14,0.0,0.0,0.0,0.0,50880.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006281,3,187286.03,0.0,0.0,2917.22,211.82,5570.0,0.038,0.0,93.0,0.1,Low,Approve,High BNPL Exposure
CUS006282,1,3003.56,0.0,0.0,0.0,0.0,1125.0,0.0,0.0,80.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS006283,2,301991.39,0.0,0.0,0.0,0.0,14757.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006284,4,604961.39,0.0,0.0,0.0,0.0,12626.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006285,1,99975.81,0.0,18268.47,0.0,4567.12,21740.0,0.2101,0.2801,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006286,2,118426.64,0.0,0.0,0.0,0.0,9650.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006287,1,20639.35,19638.74,0.0,0.0,350.69,6327.0,0.0554,0.0,90.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS006288,5,1740920.16,0.0,0.0,997.87,142.55,39859.0,0.0036,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006289,3,1307442.74,2506654.51,0.0,0.0,198709.05,43368.0,4.5819,0.0,73.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS006290,3,59386.84,0.0,0.0,0.0,0.0,5982.0,0.0,0.0,93.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS006291,2,194741.44,387855.1,0.0,0.0,10773.75,22506.0,0.4787,0.0,98.0,0.12,Low,Approve,Multiple Active Loans
CUS006292,4,303530.31,0.0,0.0,507.97,8.47,5000.0,0.0017,0.0,93.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS006293,3,230424.16,1009890.06,0.0,43.67,34525.0,12299.0,2.8071,0.0,66.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS006294,2,1189040.81,0.0,0.0,810.11,32.4,23820.0,0.0014,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006295,5,334694.19,212291.21,0.0,0.0,5059.07,8580.0,0.5896,0.0,86.0,0.12,Medium,Manual Review,Multiple Active Loans
CUS006296,5,825127.78,0.0,0.0,1425.59,57.02,15048.0,0.0038,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006297,4,2300843.02,0.0,12198.25,963.55,1179.22,54327.0,0.0217,0.0748,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006298,1,72950.24,447184.49,0.0,257.93,18890.55,23911.0,0.79,0.0,80.0,0.3,Medium,Manual Review,High Debt-to-Income Ratio | Multiple Active Loans
CUS006299,3,423176.48,0.0,0.0,0.0,0.0,13858.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006300,4,649163.43,0.0,7991.57,0.0,185.85,21564.0,0.0086,0.1235,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006301,2,697332.5,1139225.19,0.0,0.0,227845.04,31204.0,7.3018,0.0,73.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS006302,3,751819.53,0.0,0.0,0.0,0.0,22848.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006303,2,422718.01,69562.74,0.0,0.0,3033.94,15862.0,0.1913,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006304,4,1007407.68,24778.04,43844.52,0.0,2861.37,23231.0,0.1232,0.6291,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006305,1,4798.74,0.0,0.0,0.0,0.0,1054.0,0.0,0.0,90.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS006306,1,8289.6,0.0,0.0,0.0,0.0,4703.0,0.0,0.0,80.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS006307,1,-1138.75,0.0,0.0,0.0,0.0,180.0,0.0,0.0,65.0,0.3,Medium,Manual Review,Low Average Balance
CUS006308,2,105168.56,0.0,0.0,0.0,0.0,13442.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006309,1,21614.65,0.0,0.0,24.35,0.64,6855.0,0.0001,0.0,90.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS006310,1,15232.36,0.0,0.0,0.0,0.0,17791.0,0.0,0.0,95.0,0.05,Low,Approve,Low Average Balance
CUS006311,2,269894.9,206117.45,0.0,3264.47,10043.77,10024.0,1.002,0.0,61.0,0.5,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS006312,4,1111782.73,79957.86,0.0,0.0,13326.31,22108.0,0.6028,0.0,83.0,0.3,Medium,Manual Review,High Debt-to-Income Ratio
CUS006313,3,835663.77,899401.84,52971.03,2677.04,115018.11,54108.0,2.1257,0.3263,68.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS006314,1,715950.87,15474.67,4537.53,0.0,1116.52,23933.0,0.0467,0.0632,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006315,1,401571.65,0.0,23898.93,2567.65,135.14,20036.0,0.0067,0.3976,100.0,0.05,Low,Approve,High BNPL Exposure
CUS006316,1,5244.24,0.0,0.0,0.0,0.0,1419.0,0.0,0.0,90.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS006317,3,1387701.54,0.0,0.0,0.0,0.0,31085.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006318,5,203714.86,0.0,0.0,0.0,0.0,2212.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS006319,5,5538282.04,0.0,0.0,0.0,0.0,58069.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006320,5,579757.62,0.0,0.0,0.0,0.0,7724.0,0.0,0.0,93.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS006321,4,448565.83,0.0,0.0,1698.64,29.8,20162.0,0.0015,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006322,3,911712.62,1933217.9,0.0,190.69,62377.76,46043.0,1.3548,0.0,73.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS006323,4,489293.09,78120.99,26207.57,2945.7,2863.99,13075.0,0.219,0.6681,96.0,0.05,Low,Approve,High BNPL Exposure
CUS006324,4,318585.49,0.0,0.0,602.02,60.2,4402.0,0.0137,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS006325,3,2671430.26,0.0,0.0,758.7,0.0,57279.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006326,1,37093.13,0.0,1658.14,0.0,82.91,8828.0,0.0094,0.0626,98.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006327,5,1465380.07,0.0,0.0,1758.8,87.94,25266.0,0.0035,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006328,3,1298086.88,548831.43,0.0,0.0,17553.43,27897.0,0.6292,0.0,83.0,0.3,Medium,Manual Review,High Debt-to-Income Ratio | Multiple Active Loans
CUS006329,3,1049183.55,220645.64,0.0,3508.04,27814.58,28692.0,0.9694,0.0,68.0,0.5,High,Reject,High Debt-to-Income Ratio | High BNPL Exposure
CUS006330,5,543457.99,118167.94,8265.67,2017.34,3997.92,7737.0,0.5167,0.3561,73.0,0.17,Medium,Manual Review,Multiple Active Loans | High BNPL Exposure
CUS006331,1,62119.73,109139.66,0.0,0.0,7795.69,26297.0,0.2964,0.0,95.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006332,3,429472.16,1065926.85,0.0,0.0,106592.69,21969.0,4.852,0.0,73.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS006333,5,305244.41,0.0,0.0,0.0,0.0,4338.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS006334,1,21849.83,0.0,0.0,0.0,0.0,9632.0,0.0,0.0,88.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006335,4,1819441.45,95297.74,0.0,1771.66,4603.61,22672.0,0.2031,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006336,3,1354076.53,0.0,0.0,0.0,0.0,20309.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006337,2,114836.64,0.0,0.0,2740.05,216.76,8673.0,0.025,0.0,100.0,0.05,Low,Approve,High BNPL Exposure
CUS006338,2,320186.66,104895.95,1381.57,0.0,1919.41,10891.0,0.1762,0.0423,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006339,3,828932.49,94168.93,0.0,1890.15,31438.1,31991.0,0.9827,0.0,73.0,0.45,High,Reject,High Debt-to-Income Ratio
CUS006340,3,559059.68,0.0,0.0,0.0,0.0,14774.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006341,1,490459.12,0.0,0.0,0.0,0.0,28770.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006342,1,137526.43,177985.65,0.0,609.71,3434.3,17544.0,0.1958,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006343,4,1334825.14,49759.33,11617.52,806.41,2298.36,18626.0,0.1234,0.2079,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006344,4,1396982.22,15406.07,2993.63,105.27,798.5,24070.0,0.0332,0.0415,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006345,3,138073.7,113818.59,0.0,1649.77,22796.78,5000.0,4.5594,0.0,58.0,0.5,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS006346,4,511522.83,0.0,0.0,0.0,0.0,8812.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006347,1,602972.03,0.0,0.0,0.0,0.0,25548.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006348,4,164505.25,0.0,0.0,0.0,0.0,2526.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS006349,1,25897.93,0.0,0.0,0.0,0.0,11222.0,0.0,0.0,88.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006350,5,1482360.16,0.0,0.0,1054.0,35.13,17819.0,0.002,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006351,2,291698.06,0.0,0.0,0.0,0.0,15267.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006352,5,2195435.42,0.0,0.0,0.0,0.0,33846.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006353,1,161337.96,0.0,0.0,2306.55,86.18,48711.0,0.0018,0.0,100.0,0.05,Low,Approve,High BNPL Exposure
CUS006354,5,1635171.36,0.0,0.0,0.0,0.0,16242.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006355,3,1499566.39,790177.84,0.0,248.87,13872.94,44701.0,0.3103,0.0,98.0,0.05,Low,Approve,Multiple Active Loans
CUS006356,4,374176.9,0.0,9220.63,2297.69,294.23,10908.0,0.027,0.2818,100.0,0.05,Low,Approve,High BNPL Exposure
CUS006357,2,53377.14,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS006358,1,22892.71,0.0,0.0,0.0,0.0,4802.0,0.0,0.0,90.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS006359,2,35188.15,0.0,0.0,0.0,0.0,2876.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS006360,2,476376.21,2300196.3,27380.46,4858.86,39417.57,29530.0,1.3348,0.3091,63.0,0.5,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS006361,1,162396.43,0.0,0.0,6466.36,850.26,38863.0,0.0219,0.0,100.0,0.1,Low,Approve,High BNPL Exposure
CUS006362,2,318107.98,0.0,0.0,0.0,0.0,12799.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006363,2,762154.73,0.0,0.0,0.0,0.0,30810.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006364,4,1058457.44,0.0,0.0,0.0,0.0,23653.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006365,5,160295.3,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,93.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS006366,3,1536.57,0.0,0.0,0.0,0.0,54.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS006367,2,100345.05,0.0,0.0,0.0,0.0,3094.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS006368,2,109762.07,0.0,0.0,0.0,0.0,9811.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006369,5,1228467.22,0.0,0.0,0.0,0.0,18123.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006370,4,1098268.79,1902202.47,26833.25,0.0,120209.34,29759.0,4.0394,0.3006,68.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS006371,1,37780.94,0.0,0.0,0.0,0.0,2675.0,0.0,0.0,90.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS006372,1,539237.28,0.0,9070.29,578.8,274.69,22419.0,0.0123,0.1349,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006373,4,322772.55,4380.12,14727.17,3246.44,873.66,7644.0,0.1143,0.6422,83.0,0.15,Low,Approve,High BNPL Exposure
CUS006374,2,170048.43,71688.14,0.0,0.0,3982.67,11184.0,0.3561,0.0,91.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006375,2,399888.79,0.0,0.0,0.0,0.0,32572.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006376,2,318341.14,0.0,0.0,2326.15,232.62,13916.0,0.0167,0.0,100.0,0.05,Low,Approve,High BNPL Exposure
CUS006377,4,495828.78,651139.33,0.0,0.0,23665.9,16457.0,1.438,0.0,73.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS006378,3,923428.52,203808.43,0.0,3829.16,1433.9,11992.0,0.1196,0.0,96.0,0.1,Low,Approve,Multiple Active Loans | High BNPL Exposure
CUS006379,3,395115.81,0.0,0.0,0.0,0.0,15952.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006380,3,1333319.29,0.0,0.0,0.0,0.0,27059.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006381,5,580138.43,148704.77,0.0,1144.61,13659.7,10135.0,1.3478,0.0,66.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS006382,3,418857.24,0.0,0.0,0.0,0.0,16614.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006383,4,953398.67,0.0,0.0,0.0,0.0,24338.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006384,2,301195.26,0.0,0.0,0.0,0.0,14576.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006385,4,1155388.43,0.0,37053.74,0.0,726.54,26399.0,0.0275,,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006386,4,555122.75,0.0,0.0,0.0,0.0,8676.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006387,4,190096.41,0.0,0.0,0.0,0.0,1980.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS006388,4,937896.75,0.0,0.0,4218.87,98.11,29229.0,0.0034,0.0,100.0,0.1,Low,Approve,High BNPL Exposure
CUS006389,5,504957.57,11658.53,0.0,882.01,1315.9,8218.0,0.1601,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006390,2,101134.74,0.0,0.0,0.0,0.0,4152.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS006391,4,362214.37,0.0,0.0,2845.07,119.56,8437.0,0.0142,0.0,100.0,0.05,Low,Approve,High BNPL Exposure
CUS006392,2,543224.88,106831.44,0.0,0.0,4855.97,15303.0,0.3173,0.0,98.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006393,2,354342.0,0.0,0.0,0.0,0.0,10804.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006394,4,1203100.59,111641.37,0.0,2893.53,4636.2,22748.0,0.2038,0.0,100.0,0.05,Low,Approve,High BNPL Exposure
CUS006395,4,2110651.31,1356735.14,0.0,0.0,27126.27,29695.0,0.9135,0.0,73.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS006396,4,9267.27,0.0,0.0,0.0,0.0,162.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS006397,5,776830.04,35634.82,0.0,3655.5,829.87,19882.0,0.0417,0.0,100.0,0.1,Low,Approve,High BNPL Exposure
CUS006398,2,452289.07,0.0,8602.82,0.0,344.11,14663.0,0.0235,0.1956,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006399,3,1478064.56,489567.11,0.0,0.0,15173.57,21695.0,0.6994,0.0,83.0,0.3,Medium,Manual Review,High Debt-to-Income Ratio | Multiple Active Loans
CUS006400,4,731019.36,0.0,19751.76,280.5,764.97,11554.0,0.0662,0.5698,96.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006401,3,996378.23,0.0,4521.43,0.0,85.31,17101.0,0.005,0.0881,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006402,4,139513.72,0.0,0.0,0.0,0.0,2844.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS006403,3,420397.52,507208.17,0.0,0.0,63401.02,15824.0,4.0066,0.0,73.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS006404,3,682354.27,890731.99,29239.92,0.0,111231.73,17925.0,6.2054,0.5437,68.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS006405,1,17958.21,43294.23,0.0,1012.42,921.43,4829.0,0.1908,0.0,90.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS006406,5,1428371.08,31099.96,0.0,0.0,740.48,24365.0,0.0304,0.0,,0.05,Low,Approve,Excellent Repayment Capacity
CUS006407,4,330375.17,0.0,0.0,0.0,0.0,18781.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006408,5,202432.78,0.0,0.0,0.0,0.0,1937.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS006409,4,708639.75,0.0,4984.47,0.0,453.13,11939.0,0.038,0.1392,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006410,5,632806.79,51450.43,4577.25,0.0,1962.4,9221.0,0.2128,0.1655,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006411,1,11737.83,0.0,5015.73,675.85,353.89,13413.0,0.0264,0.1246,88.0,0.05,Low,Approve,Low Average Balance
CUS006412,4,157825.28,0.0,0.0,0.0,0.0,2181.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS006413,5,150519.72,6006.17,0.0,1318.88,473.91,1962.0,0.2415,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS006414,1,28492.19,0.0,34983.4,2658.26,2447.24,19872.0,0.1232,0.5868,90.0,0.05,Low,Approve,High BNPL Exposure
CUS006415,5,499862.65,17038.59,23754.56,1974.04,1585.83,8732.0,0.1816,0.9068,86.0,0.15,Low,Approve,High Credit Card Utilization
CUS006416,4,1200767.61,0.0,0.0,1188.32,36.55,22010.0,0.0017,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006417,5,1219872.07,46244.19,22527.18,1157.62,7107.65,19659.0,0.3615,0.382,93.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006418,5,811774.49,0.0,8222.02,0.0,391.52,14956.0,0.0262,0.1832,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006419,5,585590.21,0.0,0.0,0.0,0.0,8781.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006420,5,1343659.75,526482.52,0.0,4265.09,11863.65,26485.0,0.4479,0.0,93.0,0.17,Low,Approve,Multiple Active Loans | High BNPL Exposure
CUS006421,2,766592.64,0.0,4831.32,1543.01,1017.69,21413.0,0.0475,0.0752,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006422,5,1132850.94,74060.34,0.0,0.0,1276.9,13967.0,0.0914,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006423,1,15137.0,0.0,0.0,0.0,0.0,14921.0,0.0,0.0,88.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006424,1,13482.57,13245.79,0.0,0.0,551.91,21400.0,0.0258,0.0,95.0,0.05,Low,Approve,Low Average Balance
CUS006425,3,7818.4,0.0,0.0,0.0,0.0,540.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS006426,3,737056.31,0.0,0.0,0.0,0.0,14966.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006427,1,86759.22,454160.54,0.0,0.0,11887.94,21583.0,0.5508,0.0,90.0,0.12,Medium,Manual Review,Multiple Active Loans
CUS006428,3,320259.19,39065.02,0.0,136.2,676.93,5000.0,0.1354,0.0,93.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS006429,5,257705.66,0.0,3708.27,0.0,98.94,7970.0,0.0124,0.1551,93.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS006430,4,978398.07,0.0,0.0,0.0,0.0,24249.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006431,2,19762.22,5104.43,0.0,3030.26,416.46,387.0,1.0761,0.0,,0.6,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS006432,3,1628323.31,184911.88,0.0,1007.84,5632.71,26096.0,0.2158,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006433,3,279890.76,0.0,898.09,0.0,49.89,5860.0,0.0085,,93.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS006434,2,322216.88,18285.71,19162.9,0.0,3628.66,8210.0,0.442,0.778,86.0,0.12,Low,Approve,High Credit Card Utilization
CUS006435,1,101546.71,418845.9,0.0,208.58,10479.84,30465.0,0.344,0.0,95.0,0.05,Low,Approve,Multiple Active Loans
CUS006436,1,40953.04,182706.74,42251.26,3024.76,5223.76,26635.0,0.1961,0.5288,85.0,0.1,Low,Approve,High BNPL Exposure
CUS006437,3,18147.37,0.0,0.0,0.0,0.0,1710.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS006438,4,393933.13,1238979.44,23128.48,891.45,83360.46,12186.0,6.8407,0.6327,61.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS006439,3,32864.47,0.0,0.0,0.0,0.0,1093.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS006440,2,150159.16,0.0,0.0,0.0,0.0,14501.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006441,2,305788.59,1072697.42,0.0,650.42,67366.21,22079.0,3.0511,0.0,73.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS006442,2,249766.21,18018.61,0.0,0.0,1126.16,14072.0,0.08,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006443,1,127658.38,54419.76,0.0,0.0,0.0,24563.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006444,1,103041.62,0.0,0.0,0.0,0.0,26113.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006445,3,474481.32,0.0,0.0,0.0,0.0,9637.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS006446,3,42265.0,0.0,0.0,0.0,0.0,2068.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS006447,1,48409.0,21312.77,0.0,874.29,1380.62,3941.0,0.3503,0.0,80.0,0.15,Low,Approve,Excellent Repayment Capacity
